age,job,previous,success
37,unemployed,2,1
41,admin.,0,0
44,technician,0,0
68,retired,1,1
45,self-employed,0,0
34,services,0,0
55,technician,0,0
55,retired,0,0
53,technician,0,0
29,admin.,0,1
34,admin.,0,0
34,technician,0,0
25,admin.,0,0
36,technician,0,0
39,self-employed,0,0
28,technician,0,0
25,admin.,1,0
26,admin.,1,1
49,unknown,0,0
41,admin.,0,0
40,technician,1,1
43,blue-collar,2,0
46,technician,1,0
36,admin.,0,0
49,management,0,0
42,unemployed,0,0
41,unemployed,0,0
35,unknown,0,0
23,blue-collar,0,0
36,management,1,0
30,admin.,0,0
61,retired,0,0
64,retired,1,0
50,admin.,0,0
35,technician,0,0
53,admin.,0,0
27,entrepreneur,1,0
39,blue-collar,0,0
37,blue-collar,0,0
44,technician,0,0
42,blue-collar,0,0
66,retired,0,0
31,technician,0,0
22,student,1,1
51,admin.,0,0
36,technician,0,0
31,services,0,0
33,services,0,0
56,retired,0,0
48,self-employed,0,0
40,admin.,0,0
41,admin.,0,0
30,services,0,1
50,unemployed,0,0
30,admin.,1,1
59,retired,1,0
44,technician,0,1
52,technician,0,0
57,technician,1,1
36,unemployed,0,0
46,admin.,0,1
31,admin.,0,0
33,blue-collar,0,0
38,housemaid,0,0
23,admin.,0,0
27,technician,3,0
35,blue-collar,0,0
24,blue-collar,0,0
29,blue-collar,0,0
42,blue-collar,1,0
31,services,0,0
44,admin.,0,0
31,admin.,0,0
38,technician,0,0
56,technician,0,0
35,technician,0,0
43,admin.,0,0
24,admin.,0,0
25,blue-collar,0,0
33,admin.,0,0
40,blue-collar,0,0
38,technician,0,0
52,admin.,0,0
36,admin.,0,0
38,blue-collar,1,0
43,management,0,0
43,management,0,0
46,management,0,0
50,admin.,0,0
47,admin.,0,0
27,admin.,0,0
34,services,0,0
38,blue-collar,0,0
71,retired,0,0
30,technician,0,0
37,admin.,2,1
48,blue-collar,0,0
31,admin.,0,0
42,blue-collar,0,0
43,blue-collar,0,0
37,student,1,1
46,blue-collar,0,1
30,blue-collar,0,0
46,blue-collar,0,0
41,services,0,0
46,blue-collar,0,0
33,technician,0,0
25,admin.,1,0
33,admin.,0,0
66,admin.,1,0
25,housemaid,0,0
31,entrepreneur,0,0
31,blue-collar,0,0
32,technician,0,0
39,blue-collar,0,0
34,blue-collar,0,0
33,unemployed,0,0
50,blue-collar,0,0
32,blue-collar,0,0
29,entrepreneur,0,0
45,blue-collar,0,0
29,blue-collar,1,0
54,management,0,0
38,blue-collar,1,0
40,blue-collar,0,0
51,blue-collar,0,0
34,technician,0,0
54,admin.,1,1
28,blue-collar,0,0
46,blue-collar,0,0
39,blue-collar,0,0
32,admin.,0,0
45,services,1,1
49,management,0,0
36,technician,0,0
39,technician,0,0
27,admin.,0,0
46,admin.,0,0
56,technician,1,1
32,technician,0,0
42,management,0,0
22,technician,0,0
37,admin.,0,0
54,management,0,0
40,services,0,0
45,technician,0,0
40,management,0,0
26,services,0,0
40,admin.,0,0
45,admin.,0,0
36,entrepreneur,0,0
34,admin.,1,0
31,technician,1,0
56,admin.,0,0
34,technician,0,1
44,management,0,0
33,management,0,0
43,services,0,0
45,admin.,0,0
31,services,0,0
38,blue-collar,0,0
39,blue-collar,0,0
44,management,0,0
41,self-employed,0,0
30,entrepreneur,0,0
28,services,1,0
61,self-employed,0,0
29,management,0,0
45,management,0,0
30,admin.,0,0
45,services,1,0
59,management,1,0
43,services,1,1
46,unemployed,0,0
29,admin.,0,0
38,blue-collar,0,0
38,blue-collar,0,0
31,admin.,0,1
35,admin.,0,0
32,admin.,2,0
28,blue-collar,0,0
31,blue-collar,0,0
22,technician,0,1
33,admin.,0,0
45,technician,0,0
36,self-employed,0,0
54,management,0,0
40,admin.,0,0
51,retired,0,0
33,admin.,0,0
37,admin.,0,0
39,services,0,1
30,services,0,0
55,unknown,0,0
30,admin.,0,0
48,blue-collar,0,0
50,blue-collar,0,1
27,services,1,1
38,blue-collar,1,0
39,blue-collar,0,0
30,management,0,0
54,housemaid,0,0
25,services,0,1
34,technician,0,0
47,blue-collar,0,0
52,management,0,0
32,blue-collar,0,0
34,services,0,0
31,services,0,0
54,blue-collar,0,0
31,admin.,0,0
35,blue-collar,0,0
46,services,0,0
36,technician,0,0
46,admin.,0,0
36,blue-collar,0,0
52,admin.,0,0
46,admin.,1,0
49,retired,0,0
48,blue-collar,0,0
36,blue-collar,0,0
36,blue-collar,0,0
80,management,0,1
59,admin.,0,0
32,blue-collar,0,0
46,blue-collar,0,0
48,admin.,1,0
31,admin.,0,0
23,services,0,0
39,admin.,0,0
29,admin.,0,0
59,retired,0,0
41,admin.,0,0
33,blue-collar,1,0
36,admin.,0,0
60,retired,1,1
39,admin.,0,0
32,technician,0,0
45,unemployed,0,0
53,housemaid,0,1
34,self-employed,0,0
36,blue-collar,0,0
33,admin.,0,0
36,admin.,0,0
29,technician,0,0
50,admin.,0,0
36,management,0,0
55,admin.,0,0
55,unknown,0,0
58,services,1,1
57,unknown,0,0
41,management,0,0
29,admin.,0,0
32,blue-collar,0,0
37,admin.,1,0
47,entrepreneur,0,1
41,management,0,0
35,admin.,0,0
37,blue-collar,0,0
42,self-employed,0,0
35,admin.,0,0
23,admin.,1,0
37,technician,0,0
52,services,0,0
39,services,0,0
25,student,1,0
30,technician,0,1
36,admin.,0,0
34,technician,0,0
34,admin.,0,1
31,management,0,0
53,admin.,0,0
35,admin.,0,0
35,admin.,0,1
40,management,0,0
29,blue-collar,0,0
74,retired,2,0
31,blue-collar,0,0
33,services,0,0
49,management,0,0
55,admin.,0,0
50,admin.,0,0
29,services,0,0
53,admin.,0,0
33,technician,0,0
44,management,0,0
55,technician,0,0
32,management,0,0
41,blue-collar,1,0
40,admin.,0,0
39,admin.,0,0
60,retired,3,0
44,management,0,0
46,management,0,0
54,technician,0,0
30,services,0,0
51,unemployed,0,0
27,admin.,0,0
31,technician,1,0
29,services,0,0
48,technician,0,0
37,admin.,0,0
48,admin.,0,0
33,admin.,0,0
31,services,0,1
40,blue-collar,0,0
56,blue-collar,0,0
59,admin.,1,1
33,technician,0,0
42,entrepreneur,0,0
57,technician,0,0
49,blue-collar,1,0
30,technician,0,0
42,management,0,1
38,unknown,0,0
32,technician,0,0
45,blue-collar,0,0
44,blue-collar,0,0
54,admin.,0,1
26,management,0,0
47,self-employed,0,0
39,technician,0,0
24,services,0,1
39,blue-collar,0,0
44,technician,0,0
32,technician,0,0
44,services,0,0
38,blue-collar,0,0
50,admin.,0,0
29,student,0,0
47,services,0,0
25,student,0,0
42,self-employed,1,0
38,self-employed,0,0
42,self-employed,0,0
31,admin.,0,0
30,self-employed,0,1
36,entrepreneur,0,0
29,admin.,0,0
46,admin.,0,0
45,management,0,0
59,admin.,0,0
42,entrepreneur,0,0
53,admin.,0,0
41,technician,0,0
47,management,0,0
47,admin.,0,0
55,admin.,0,1
36,technician,0,0
40,management,1,1
30,admin.,1,0
46,blue-collar,0,0
27,blue-collar,0,0
29,blue-collar,1,0
41,blue-collar,0,0
27,admin.,1,1
45,blue-collar,1,0
28,services,0,0
51,admin.,0,1
46,services,1,0
37,admin.,0,0
45,admin.,0,0
35,admin.,0,0
30,admin.,0,0
37,blue-collar,0,0
40,admin.,0,0
55,blue-collar,0,0
31,admin.,1,0
54,housemaid,0,0
37,blue-collar,0,0
45,admin.,0,0
37,management,0,0
39,services,0,0
44,blue-collar,0,0
57,self-employed,0,1
35,blue-collar,0,0
22,services,0,0
23,technician,2,1
60,retired,0,0
49,entrepreneur,0,0
36,management,1,1
36,admin.,0,0
43,services,0,0
40,services,0,0
30,admin.,0,1
67,retired,0,1
33,admin.,0,0
57,blue-collar,0,0
31,blue-collar,0,0
29,technician,0,0
34,technician,0,0
53,admin.,1,0
54,technician,1,1
27,entrepreneur,0,0
30,admin.,0,1
59,retired,0,0
43,services,0,0
46,management,0,0
43,unemployed,0,0
38,entrepreneur,0,1
49,blue-collar,0,0
27,student,1,0
45,blue-collar,0,0
30,admin.,0,0
41,management,0,0
48,housemaid,0,0
34,admin.,0,0
31,blue-collar,0,0
32,entrepreneur,1,0
54,technician,0,0
59,retired,0,0
45,entrepreneur,0,0
37,student,0,0
51,admin.,0,0
59,admin.,0,0
28,services,0,0
47,blue-collar,0,0
43,admin.,0,1
45,admin.,0,0
41,housemaid,0,0
57,management,0,0
47,technician,1,0
43,blue-collar,0,0
51,services,0,0
48,admin.,0,0
32,admin.,0,0
40,admin.,0,0
43,technician,0,0
52,admin.,0,0
32,services,0,1
20,student,3,1
41,admin.,0,0
54,management,0,0
32,self-employed,0,0
36,technician,0,0
41,blue-collar,0,0
59,services,0,0
32,technician,0,0
35,admin.,0,0
37,technician,0,0
39,unemployed,0,0
35,entrepreneur,0,0
38,technician,0,0
36,unemployed,0,0
57,blue-collar,0,0
52,technician,1,0
60,retired,0,0
33,entrepreneur,0,0
61,unknown,0,0
42,self-employed,0,0
24,services,0,1
34,technician,0,1
32,technician,0,0
27,admin.,0,0
23,technician,0,0
29,management,0,0
34,services,0,0
49,technician,0,0
24,services,0,0
40,technician,0,0
45,admin.,1,1
53,self-employed,0,0
41,blue-collar,0,0
49,blue-collar,1,0
32,admin.,1,0
33,blue-collar,1,0
33,admin.,0,1
58,admin.,0,0
38,technician,0,0
33,technician,0,1
26,technician,1,1
28,technician,0,1
21,blue-collar,0,0
34,admin.,0,0
52,management,0,1
43,management,0,0
27,housemaid,0,0
56,admin.,0,0
35,blue-collar,1,0
34,services,0,0
42,blue-collar,0,0
85,retired,0,0
31,management,0,0
31,admin.,0,0
26,management,0,1
42,admin.,0,0
56,entrepreneur,0,0
56,blue-collar,0,0
54,technician,0,0
37,management,1,0
29,admin.,4,1
43,technician,0,0
40,admin.,0,0
30,management,0,0
47,technician,0,0
52,blue-collar,0,0
47,admin.,0,0
44,technician,0,0
28,admin.,2,1
57,admin.,1,0
33,admin.,0,0
30,admin.,0,0
34,blue-collar,0,0
32,technician,0,0
25,admin.,0,0
50,technician,0,0
33,technician,0,0
19,student,0,1
50,housemaid,0,0
37,unemployed,0,0
52,self-employed,0,0
52,self-employed,0,0
56,services,0,0
77,management,6,1
48,services,0,0
33,technician,0,0
39,admin.,0,0
25,blue-collar,0,0
56,blue-collar,0,0
29,technician,0,1
47,blue-collar,0,0
42,technician,0,1
23,blue-collar,1,0
25,unemployed,0,0
34,self-employed,0,0
43,technician,0,0
34,admin.,0,0
34,admin.,0,0
36,unemployed,0,0
26,technician,0,0
43,technician,0,0
23,admin.,0,0
32,services,0,0
35,self-employed,0,0
24,student,0,0
25,technician,0,0
34,housemaid,0,1
36,blue-collar,0,0
44,admin.,0,0
36,admin.,0,0
34,blue-collar,0,0
50,admin.,0,0
48,blue-collar,0,0
45,services,0,0
34,management,0,0
46,self-employed,0,0
57,admin.,0,0
50,technician,0,1
43,blue-collar,0,0
29,blue-collar,0,0
40,technician,0,0
43,admin.,0,0
19,student,0,1
41,management,0,0
42,technician,0,0
41,self-employed,0,0
32,admin.,0,0
44,blue-collar,1,0
44,blue-collar,0,0
33,management,0,0
56,blue-collar,0,0
32,admin.,0,0
48,technician,0,0
40,entrepreneur,0,0
38,blue-collar,0,0
51,blue-collar,0,0
40,blue-collar,1,0
46,admin.,0,0
35,technician,0,0
32,technician,0,0
42,technician,0,0
47,blue-collar,0,0
26,admin.,0,0
35,technician,0,0
47,blue-collar,0,0
38,admin.,0,0
49,blue-collar,0,0
36,self-employed,4,1
45,admin.,0,0
43,services,1,0
38,entrepreneur,0,0
36,services,1,0
36,admin.,0,0
37,management,0,0
28,services,0,0
30,services,0,0
56,admin.,0,0
78,retired,2,0
38,entrepreneur,0,0
29,admin.,0,0
28,technician,0,1
31,blue-collar,0,0
34,technician,0,0
30,services,0,0
46,management,0,0
37,services,0,0
30,blue-collar,0,0
24,blue-collar,0,0
49,blue-collar,0,0
29,management,0,0
57,admin.,0,0
50,admin.,0,0
57,management,0,0
42,housemaid,0,0
40,technician,0,0
27,services,0,0
36,services,0,0
32,services,0,0
39,housemaid,0,0
55,services,0,0
31,blue-collar,0,0
27,blue-collar,0,0
35,admin.,1,0
41,technician,0,0
28,blue-collar,0,0
21,student,2,0
31,housemaid,0,0
39,blue-collar,0,0
34,self-employed,0,0
45,technician,0,0
31,blue-collar,0,0
52,admin.,0,0
58,blue-collar,0,1
46,admin.,0,0
30,technician,0,0
29,services,0,0
34,blue-collar,0,1
31,housemaid,0,0
33,unemployed,0,0
32,technician,0,0
41,entrepreneur,0,0
57,self-employed,0,0
39,student,0,1
53,self-employed,0,0
48,blue-collar,0,0
45,services,0,0
29,blue-collar,0,0
28,admin.,0,0
26,blue-collar,0,0
30,admin.,0,0
32,admin.,3,1
55,technician,0,0
39,blue-collar,0,0
42,services,1,0
45,services,0,0
42,admin.,0,0
55,retired,4,0
40,technician,0,0
63,retired,0,1
34,admin.,0,0
40,technician,0,0
38,admin.,0,0
56,entrepreneur,0,0
34,blue-collar,0,0
69,retired,0,0
49,retired,1,0
38,technician,0,0
56,housemaid,0,0
22,services,0,1
45,housemaid,0,1
48,technician,0,0
75,retired,4,1
45,management,1,0
33,admin.,0,0
37,admin.,0,0
26,blue-collar,0,0
30,services,1,0
31,housemaid,0,0
58,housemaid,0,1
31,technician,0,0
45,admin.,0,0
28,technician,0,0
35,management,0,0
33,blue-collar,1,0
45,entrepreneur,0,0
45,services,0,0
27,technician,1,0
46,blue-collar,1,0
31,admin.,0,0
29,admin.,0,1
56,entrepreneur,0,1
50,management,1,1
44,blue-collar,0,0
39,entrepreneur,0,0
47,blue-collar,0,0
31,self-employed,0,0
51,entrepreneur,0,0
25,blue-collar,0,0
49,blue-collar,0,0
33,admin.,0,0
73,retired,0,1
45,blue-collar,0,0
35,technician,0,0
58,services,0,0
37,admin.,0,0
35,unknown,0,0
40,admin.,0,0
29,admin.,0,0
52,blue-collar,0,0
66,retired,0,0
24,admin.,0,0
48,admin.,0,0
32,technician,0,0
31,blue-collar,0,0
49,management,0,0
52,blue-collar,0,1
34,admin.,0,0
50,admin.,0,0
33,admin.,0,0
45,blue-collar,0,0
50,unknown,0,0
44,admin.,0,0
34,services,0,0
32,blue-collar,1,0
47,technician,0,0
78,retired,0,0
39,blue-collar,0,0
32,admin.,1,0
28,admin.,0,0
55,technician,0,0
32,technician,0,0
36,blue-collar,0,0
35,services,0,0
35,technician,0,0
45,services,0,0
40,blue-collar,0,0
76,retired,1,0
51,unemployed,1,1
33,technician,0,0
44,technician,0,0
34,admin.,1,0
28,technician,0,0
46,services,0,1
40,blue-collar,0,0
33,services,0,0
33,admin.,0,0
39,admin.,0,0
31,admin.,1,0
43,admin.,0,0
41,blue-collar,0,0
36,technician,0,0
42,blue-collar,0,0
28,admin.,0,1
35,blue-collar,0,0
34,technician,1,0
24,blue-collar,0,0
51,admin.,0,0
50,admin.,0,0
25,admin.,0,0
53,self-employed,0,0
32,admin.,0,0
28,admin.,1,0
18,student,2,1
32,admin.,0,0
37,admin.,0,1
42,blue-collar,0,0
24,admin.,0,0
40,technician,0,0
31,services,0,0
39,blue-collar,0,0
57,blue-collar,0,0
36,management,0,0
49,blue-collar,0,0
37,services,1,0
37,blue-collar,0,0
59,unemployed,0,1
48,services,0,0
32,blue-collar,0,0
35,services,0,0
44,management,0,0
38,self-employed,0,0
54,blue-collar,1,0
41,blue-collar,0,0
36,blue-collar,0,0
26,blue-collar,0,0
38,blue-collar,0,0
33,admin.,0,0
33,blue-collar,0,1
26,management,1,0
29,blue-collar,0,0
58,admin.,0,1
37,admin.,0,0
64,retired,1,1
55,self-employed,0,0
49,admin.,0,0
53,technician,0,0
41,technician,0,1
75,retired,2,1
45,management,0,0
31,services,0,0
39,blue-collar,1,0
30,technician,2,1
33,technician,1,0
63,housemaid,1,1
37,admin.,0,0
32,admin.,0,0
29,services,0,0
45,admin.,0,0
31,technician,1,1
50,admin.,0,0
46,blue-collar,0,0
47,management,0,0
54,management,0,0
47,management,0,0
43,self-employed,0,0
40,technician,0,0
35,services,1,0
52,services,0,0
45,services,0,0
58,retired,0,0
33,blue-collar,1,0
40,blue-collar,0,0
53,technician,0,1
27,admin.,0,0
47,blue-collar,0,0
30,technician,0,0
32,admin.,3,0
60,admin.,0,0
54,management,1,0
31,admin.,0,0
36,blue-collar,0,0
39,housemaid,0,0
35,housemaid,0,0
35,admin.,0,0
36,technician,0,0
34,technician,0,0
42,blue-collar,0,0
31,blue-collar,0,0
35,technician,0,0
36,blue-collar,0,0
38,admin.,0,0
48,entrepreneur,0,1
30,technician,0,0
38,admin.,0,0
36,technician,0,0
55,blue-collar,0,0
31,admin.,0,0
34,blue-collar,0,0
31,services,0,0
32,management,0,0
40,services,0,0
30,unemployed,0,0
45,blue-collar,1,0
35,services,0,0
47,blue-collar,0,1
36,blue-collar,0,0
39,technician,0,0
47,blue-collar,0,0
43,technician,0,0
34,admin.,0,0
48,unemployed,0,0
33,blue-collar,0,0
30,admin.,1,0
41,housemaid,0,0
32,blue-collar,0,1
27,blue-collar,0,0
37,admin.,0,1
36,self-employed,0,0
34,blue-collar,0,1
34,blue-collar,1,0
41,admin.,0,0
49,admin.,0,0
26,blue-collar,0,0
33,blue-collar,0,1
34,services,0,0
31,blue-collar,0,0
48,technician,0,0
48,services,0,0
47,management,0,0
33,admin.,2,0
49,services,0,0
46,admin.,0,0
36,services,1,0
29,blue-collar,0,0
30,blue-collar,0,0
53,services,0,0
34,services,0,0
52,management,1,0
31,self-employed,0,0
30,management,0,1
70,admin.,2,1
31,admin.,0,0
56,retired,0,0
31,blue-collar,0,1
54,admin.,0,0
44,technician,0,0
45,admin.,0,0
24,student,0,0
39,services,1,0
33,blue-collar,0,0
36,entrepreneur,0,0
33,admin.,1,1
53,blue-collar,0,0
30,technician,0,0
29,technician,0,1
24,admin.,0,0
35,admin.,0,0
26,admin.,0,0
39,technician,0,0
31,management,0,0
35,entrepreneur,0,0
27,technician,1,1
32,technician,0,0
62,blue-collar,1,0
29,admin.,0,0
58,retired,0,0
46,blue-collar,0,0
35,student,0,0
35,management,3,0
32,admin.,0,0
31,blue-collar,0,0
46,blue-collar,1,0
35,management,0,0
40,blue-collar,0,1
36,technician,0,0
32,admin.,0,1
48,blue-collar,0,0
52,admin.,3,0
37,self-employed,0,0
33,student,1,0
31,blue-collar,1,0
41,admin.,0,0
38,housemaid,0,0
44,blue-collar,0,0
51,admin.,0,0
32,technician,0,0
41,management,0,0
48,entrepreneur,1,1
23,student,0,0
43,admin.,0,0
46,management,0,0
29,admin.,0,0
47,admin.,0,1
61,admin.,1,1
47,blue-collar,0,0
47,admin.,0,0
48,technician,0,0
48,entrepreneur,0,0
44,unemployed,0,0
28,services,0,0
39,blue-collar,0,0
40,management,0,0
24,admin.,0,0
48,blue-collar,0,0
56,management,0,0
30,technician,0,0
36,unemployed,1,0
57,technician,0,0
29,admin.,0,0
37,housemaid,0,0
32,services,0,0
27,services,1,0
46,technician,0,0
32,technician,0,0
58,technician,0,0
29,admin.,0,0
57,unknown,0,0
42,services,0,0
58,management,1,0
26,admin.,0,0
36,blue-collar,0,0
44,self-employed,0,0
37,blue-collar,0,0
36,technician,0,0
37,services,0,0
34,entrepreneur,0,0
32,services,0,0
57,technician,0,0
34,technician,0,0
60,admin.,0,0
41,admin.,0,0
28,services,1,1
33,blue-collar,0,0
34,technician,1,0
39,technician,0,0
34,admin.,1,1
45,admin.,0,0
34,technician,0,0
56,entrepreneur,1,0
40,admin.,0,0
36,blue-collar,0,0
53,technician,1,0
30,admin.,0,0
35,blue-collar,0,0
40,management,1,0
28,technician,1,1
50,self-employed,0,0
45,blue-collar,0,0
34,admin.,0,0
25,admin.,0,0
46,self-employed,0,0
45,blue-collar,0,0
44,blue-collar,0,0
25,admin.,0,0
46,admin.,1,0
30,management,0,0
59,technician,0,0
55,technician,0,0
50,admin.,0,0
57,admin.,0,0
41,technician,0,0
49,admin.,0,0
28,technician,0,0
38,services,0,0
46,admin.,1,0
29,blue-collar,0,0
32,blue-collar,0,0
27,student,0,1
43,services,0,0
31,admin.,0,0
64,housemaid,1,0
61,retired,1,1
48,blue-collar,0,0
35,blue-collar,0,0
39,admin.,0,0
59,admin.,1,0
28,housemaid,0,0
26,student,0,0
42,management,0,0
34,admin.,0,0
38,technician,0,0
45,self-employed,0,0
44,management,0,0
27,technician,0,0
27,admin.,0,0
33,admin.,0,0
39,entrepreneur,0,0
25,student,0,1
41,admin.,0,0
55,retired,0,0
45,blue-collar,0,0
32,blue-collar,0,0
50,admin.,0,0
56,entrepreneur,0,0
42,admin.,0,0
57,admin.,0,0
51,admin.,0,0
56,entrepreneur,0,0
54,blue-collar,0,0
49,admin.,0,0
22,unemployed,0,0
27,blue-collar,1,0
35,blue-collar,0,0
48,blue-collar,0,0
52,blue-collar,0,0
34,technician,0,0
39,unemployed,0,0
29,blue-collar,0,0
34,blue-collar,0,0
24,services,0,0
24,services,0,0
44,blue-collar,0,0
49,blue-collar,0,1
59,admin.,0,0
39,admin.,0,1
32,admin.,0,0
31,technician,0,0
37,admin.,0,1
32,housemaid,0,0
41,services,0,1
43,management,1,0
39,admin.,0,0
31,technician,0,0
37,blue-collar,0,0
29,services,0,0
30,technician,0,0
30,admin.,0,0
47,blue-collar,0,0
46,self-employed,0,0
25,blue-collar,0,0
45,services,0,0
40,technician,0,0
37,admin.,0,1
52,self-employed,0,0
50,admin.,0,0
60,technician,0,0
40,services,0,0
36,technician,0,0
25,services,0,0
33,blue-collar,0,0
42,management,0,0
28,admin.,0,0
31,technician,0,0
28,management,1,0
24,services,1,0
31,self-employed,0,0
46,entrepreneur,0,0
44,entrepreneur,0,0
51,blue-collar,0,1
44,admin.,0,0
29,admin.,0,0
33,management,0,0
26,blue-collar,0,0
48,entrepreneur,0,0
54,blue-collar,0,0
30,blue-collar,0,0
45,blue-collar,1,0
36,services,0,0
38,self-employed,0,0
34,blue-collar,1,0
32,self-employed,0,0
40,admin.,0,0
78,retired,2,0
36,self-employed,0,0
39,admin.,0,0
34,services,2,0
47,blue-collar,0,0
36,blue-collar,0,0
54,blue-collar,0,0
32,blue-collar,0,0
41,services,0,0
44,admin.,0,0
50,management,0,0
31,admin.,0,0
49,blue-collar,0,0
38,entrepreneur,0,0
