id,interest,downpayment,rebate,speed,choice
4644,3.5,30,0,1.5,0
4644,3.75,25,0.3,1,0
4644,3.75,30,0.3,1.5,1
4645,3.5,25,0.1,1.5,0
4645,3.75,25,0.15,1,0
4645,3.75,25,0.3,1,1
4646,4,40,0.3,1,1
4646,4,40,0.1,0.5,0
4646,3.75,25,0.15,1.5,0
4647,3.75,20,0.3,1.5,1
4647,3.75,40,0.15,0.5,0
4647,3.75,40,0,1,0
4648,4,40,0.1,1,1
4648,3.5,30,0,1.5,0
4648,3.75,30,0.15,0.5,0
4649,4,30,0,0.5,0
4649,4,30,0.3,1,1
4649,3.75,25,0,1.5,0
4650,3.5,30,0.3,1.5,0
4650,4,20,0.15,1,0
4650,3.75,25,0.3,1.5,1
4651,4,25,0.1,0.5,0
4651,3.75,20,0.15,0.5,0
4651,3.75,25,0.15,1.5,1
4652,4,40,0.3,0.5,0
4652,3.75,30,0,0.5,1
4652,3.75,30,0,1,0
4653,4,40,0.15,0.5,0
4653,4,40,0.1,0.5,0
4653,3.75,40,0,0.5,1
4654,3.5,30,0.1,1,1
4654,4,40,0.1,1.5,0
4654,3.75,40,0,1,0
4655,3.75,30,0,1,0
4655,3.5,30,0,1,0
4655,3.75,40,0.1,1.5,1
4656,3.75,20,0.15,0.5,0
4656,3.5,20,0,0.5,0
4656,3.75,20,0.1,0.5,1
4657,3.75,25,0,0.5,1
4657,3.5,25,0.3,1.5,0
4657,3.75,40,0.1,1,0
4658,3.5,25,0.1,1,0
4658,3.75,20,0.15,0.5,1
4658,3.75,30,0.15,0.5,0
4659,3.5,30,0.3,0.5,0
4659,3.75,20,0.1,1.5,1
4659,3.75,40,0.3,1.5,0
4660,3.75,20,0.1,0.5,0
4660,4,40,0,1.5,1
4660,3.75,20,0.15,1,0
4661,4,30,0.3,1.5,0
4661,3.75,25,0.3,1.5,0
4661,3.75,40,0.1,1,1
4662,3.75,20,0.15,0.5,1
4662,3.75,20,0.15,1.5,0
4662,3.75,20,0.15,0.5,0
4663,4,30,0,0.5,0
4663,3.75,20,0,1.5,0
4663,3.75,25,0.3,1.5,1
4664,3.5,20,0.15,1.5,0
4664,3.5,25,0.1,1.5,1
4664,3.75,20,0.15,1,0
4665,4,20,0.15,0.5,0
4665,4,20,0.15,1.5,0
4665,3.75,30,0,0.5,1
4666,4,25,0.15,1.5,1
4666,3.5,40,0,0.5,0
4666,3.75,40,0.1,0.5,0
4667,4,25,0.1,0.5,1
4667,4,20,0.15,1.5,0
4667,3.75,25,0.15,0.5,0
4668,3.75,20,0.1,1,1
4668,3.75,30,0.1,0.5,0
4668,3.75,25,0.3,0.5,0
4669,3.5,40,0.15,1,0
4669,4,25,0.1,1,1
4669,3.75,40,0.15,0.5,0
4670,3.5,20,0.1,1,1
4670,3.75,30,0.1,1.5,0
4670,3.75,25,0.3,1,0
4671,4,30,0.1,1.5,1
4671,3.5,30,0.15,1.5,0
4671,3.75,40,0.15,0.5,0
4672,3.75,25,0.15,1.5,1
4672,3.5,40,0.15,0.5,0
4672,3.75,25,0,1,0
4673,4,30,0.1,1.5,0
4673,3.75,30,0.1,1.5,0
4673,3.75,40,0.3,0.5,1
4674,3.5,25,0.1,1.5,1
4674,3.75,20,0,0.5,0
4674,3.75,25,0.1,1.5,0
4675,4,30,0.3,0.5,1
4675,3.75,30,0,0.5,0
4675,3.75,20,0.15,0.5,0
4676,3.75,20,0,1.5,0
4676,4,30,0,0.5,1
4676,3.75,30,0.15,1,0
4677,3.75,30,0.1,1,1
4677,4,30,0.3,1.5,0
4677,3.75,30,0.1,1,0
4678,4,25,0,0.5,0
4678,3.5,40,0,0.5,0
4678,3.75,40,0.3,1.5,1
4679,3.5,25,0.3,1.5,1
4679,3.5,40,0.1,1.5,0
4679,3.75,25,0.15,1,0
4680,3.75,25,0.15,1,0
4680,4,30,0.1,0.5,1
4680,3.75,20,0.15,1.5,0
4681,3.75,25,0,0.5,0
4681,4,40,0,1.5,1
4681,3.75,30,0,0.5,0
4682,3.75,25,0.15,1.5,0
4682,3.5,40,0.15,1.5,0
4682,3.75,25,0.15,0.5,1
4683,3.5,40,0.3,0.5,1
4683,4,20,0,0.5,0
4683,3.75,30,0.1,1,0
4684,4,25,0.1,1.5,0
4684,4,30,0,1.5,1
4684,3.75,40,0.15,1,0
4685,3.5,25,0.15,0.5,0
4685,3.5,40,0.1,1.5,1
4685,3.75,25,0.1,0.5,0
4686,3.75,25,0.3,0.5,0
4686,3.75,20,0.15,1.5,1
4686,3.75,40,0.3,1.5,0
4687,3.75,40,0.3,1,0
4687,4,30,0.3,1.5,0
4687,3.75,40,0.3,0.5,1
4688,3.75,30,0,0.5,1
4688,3.5,25,0,1.5,0
4688,3.75,30,0,1,0
4689,3.5,25,0,1,0
4689,3.75,30,0.1,1.5,1
4689,3.75,30,0.3,1.5,0
4690,3.75,30,0,1.5,0
4690,4,30,0.15,1.5,1
4690,3.75,40,0.1,0.5,0
4691,3.5,25,0.1,1,0
4691,3.75,25,0.1,1.5,0
4691,3.75,30,0.3,1,1
4692,4,25,0.15,1.5,0
4692,3.75,20,0.3,1.5,0
4692,3.75,40,0.3,1.5,1
4693,3.5,20,0.3,1,0
4693,3.75,30,0.15,0.5,1
4693,3.75,40,0.15,1.5,0
4694,4,25,0.1,1.5,0
4694,4,25,0.1,1,0
4694,3.75,25,0.1,1,1
4695,3.75,20,0.15,0.5,1
4695,4,40,0.1,0.5,0
4695,3.75,30,0.1,1.5,0
4696,3.75,40,0.15,0.5,0
4696,3.5,25,0,1.5,0
4696,3.75,30,0,0.5,1
4697,4,25,0.1,1,0
4697,4,30,0.3,1.5,0
4697,3.75,30,0.15,1,1
4698,3.5,20,0.3,0.5,0
4698,3.5,20,0.15,1.5,0
4698,3.75,20,0,1.5,1
4699,3.5,30,0,1,1
4699,3.75,25,0.15,0.5,0
4699,3.75,25,0,0.5,0
4700,4,30,0.1,1,0
4700,3.75,20,0.1,1.5,1
4700,3.75,40,0.15,1.5,0
4701,3.5,20,0,1,0
4701,4,40,0.3,0.5,0
4701,3.75,20,0.1,0.5,1
4702,3.75,30,0.15,1,1
4702,3.75,25,0.1,0.5,0
4702,3.75,30,0,1.5,0
4703,4,40,0.3,1.5,0
4703,3.75,25,0.3,1.5,0
4703,3.75,25,0,1,1
4704,3.75,40,0.15,1.5,0
4704,3.5,25,0.15,1,1
4704,3.75,25,0.1,1,0
4705,3.75,25,0.1,1.5,0
4705,4,30,0.1,0.5,1
4705,3.75,20,0,1,0
4706,3.5,25,0.15,1.5,1
4706,3.75,30,0.1,1.5,0
4706,3.75,25,0.15,0.5,0
4707,4,30,0.1,1.5,0
4707,3.75,25,0.1,0.5,1
4707,3.75,40,0.1,1.5,0
4708,3.75,40,0.1,1.5,1
4708,3.5,40,0.1,0.5,0
4708,3.75,20,0.3,0.5,0
4709,4,40,0.15,1,0
4709,4,40,0,0.5,0
4709,3.75,20,0.1,1,1
4710,4,20,0.3,1.5,0
4710,4,40,0.1,1.5,0
4710,3.75,20,0,1.5,1
4711,3.5,20,0.15,0.5,0
4711,3.75,25,0.1,1.5,1
4711,3.75,25,0.1,1,0
4712,3.5,30,0,0.5,0
4712,3.5,25,0.3,1.5,1
4712,3.75,30,0,1.5,0
4713,3.75,40,0.3,1,1
4713,3.5,40,0.3,1.5,0
4713,3.75,40,0,0.5,0
4714,3.75,25,0,1,1
4714,4,25,0.1,0.5,0
4714,3.75,20,0.3,1.5,0
4715,3.75,20,0.15,1,0
4715,3.5,25,0.1,1.5,1
4715,3.75,30,0.3,0.5,0
4716,3.75,30,0,1,1
4716,4,30,0.15,0.5,0
4716,3.75,20,0.15,0.5,0
4717,3.75,40,0,1,0
4717,3.5,30,0.1,0.5,1
4717,3.75,30,0.1,0.5,0
4718,4,20,0.1,0.5,1
4718,3.75,30,0.3,1,0
4718,3.75,20,0,0.5,0
4719,4,30,0.3,0.5,0
4719,4,40,0,0.5,0
4719,3.75,25,0.1,0.5,1
4720,4,20,0,1,0
4720,3.75,20,0.15,1.5,1
4720,3.75,30,0.3,1,0
4721,4,40,0,1,0
4721,4,25,0.15,1.5,0
4721,3.75,20,0.15,0.5,1
4722,3.5,25,0.15,0.5,0
4722,3.5,20,0,1,0
4722,3.75,25,0.3,0.5,1
4723,3.5,20,0.3,1.5,0
4723,4,25,0.15,1.5,1
4723,3.75,30,0.3,1,0
4724,3.5,20,0.1,1,0
4724,3.75,40,0,0.5,1
4724,3.75,30,0.15,1,0
4725,4,30,0.3,0.5,0
4725,3.5,40,0.3,1,0
4725,3.75,25,0.3,0.5,1
4726,3.75,20,0.15,0.5,1
4726,3.75,25,0.3,1.5,0
4726,3.75,40,0.3,0.5,0
4727,3.5,30,0,1.5,0
4727,3.5,30,0.1,1,1
4727,3.75,25,0.1,1,0
4728,3.5,30,0.15,1,0
4728,3.75,20,0.1,1.5,0
4728,3.75,30,0,1.5,1
4729,4,25,0,1.5,1
4729,3.5,40,0,1.5,0
4729,3.75,40,0.1,0.5,0
4730,3.5,40,0.15,1,0
4730,3.5,40,0.15,0.5,1
4730,3.75,40,0.15,1,0
4731,3.5,30,0.3,1.5,0
4731,3.75,25,0,0.5,1
4731,3.75,40,0.15,1,0
4732,3.75,20,0,0.5,1
4732,3.5,25,0.1,1.5,0
4732,3.75,25,0.3,0.5,0
4733,3.75,30,0,1,0
4733,4,40,0.15,0.5,1
4733,3.75,30,0,0.5,0
4734,3.75,40,0.3,1.5,0
4734,3.75,25,0.3,1,0
4734,3.75,25,0.15,1,1
4735,3.75,30,0,1,0
4735,3.75,30,0.3,1,1
4735,3.75,40,0.15,1.5,0
4736,3.75,40,0.1,0.5,0
4736,3.5,40,0,1,1
4736,3.75,25,0.1,1.5,0
4737,3.75,40,0.3,1,0
4737,4,30,0.1,0.5,1
4737,3.75,40,0.3,0.5,0
4738,3.75,40,0.3,0.5,0
4738,4,20,0.1,1,1
4738,3.75,25,0.3,0.5,0
4739,4,40,0,0.5,0
4739,3.75,20,0.1,0.5,1
4739,3.75,20,0.1,1.5,0
4740,3.5,20,0.3,1.5,1
4740,4,20,0.3,1,0
4740,3.75,40,0,0.5,0
4741,4,30,0.3,1.5,0
4741,3.5,20,0.1,0.5,1
4741,3.75,30,0.1,1,0
4742,3.75,30,0.15,0.5,0
4742,3.5,30,0.3,0.5,0
4742,3.75,40,0,1,1
4743,3.5,40,0.3,0.5,0
4743,3.75,30,0.1,1.5,1
4743,3.75,40,0.3,1.5,0
4744,3.5,20,0.3,1.5,0
4744,4,25,0.3,1,1
4744,3.75,40,0.3,0.5,0
4745,3.75,30,0,1,0
4745,3.75,30,0.15,0.5,0
4745,3.75,25,0.3,0.5,1
4746,3.75,30,0.3,1.5,1
4746,3.5,40,0.3,1.5,0
4746,3.75,25,0,1.5,0
4747,3.75,40,0.15,1.5,0
4747,4,40,0,0.5,1
4747,3.75,25,0.1,1.5,0
4748,3.5,30,0.15,1,0
4748,3.5,25,0,0.5,1
4748,3.75,25,0.3,0.5,0
4749,3.75,20,0.15,1,1
4749,3.75,20,0.3,1.5,0
4749,3.75,25,0,1.5,0
4750,3.75,25,0.15,1.5,0
4750,4,30,0.3,0.5,0
4750,3.75,20,0.3,0.5,1
4751,3.75,30,0,1,1
4751,4,20,0,1.5,0
4751,3.75,40,0.3,1,0
4752,4,25,0.15,0.5,0
4752,4,30,0.1,1.5,0
4752,3.75,25,0.3,1.5,1
4753,3.75,25,0,1,1
4753,4,20,0.1,0.5,0
4753,3.75,30,0,1.5,0
4754,3.75,25,0.1,0.5,0
4754,4,20,0,1,0
4754,3.75,30,0.1,1.5,1
4755,4,20,0.1,1,0
4755,4,20,0.3,0.5,1
4755,3.75,40,0.15,1,0
4756,3.5,20,0.1,1,1
4756,3.5,20,0.15,0.5,0
4756,3.75,40,0.15,1,0
4757,3.75,40,0.3,1.5,0
4757,3.75,20,0.1,1,1
4757,3.75,30,0.1,1,0
4758,3.75,25,0.3,1.5,0
4758,4,20,0.1,1.5,1
4758,3.75,25,0.1,1.5,0
4759,3.75,25,0.1,1.5,0
4759,4,40,0.15,1,0
4759,3.75,20,0.3,0.5,1
4760,4,40,0.15,1,0
4760,3.75,20,0,1,1
4760,3.75,30,0,0.5,0
4761,3.75,25,0,0.5,1
4761,4,25,0.15,1.5,0
4761,3.75,40,0,0.5,0
4762,3.5,40,0,1.5,0
4762,3.75,30,0.3,0.5,0
4762,3.75,20,0.15,1.5,1
4763,3.5,20,0.3,1.5,1
4763,4,40,0,0.5,0
4763,3.75,25,0.15,0.5,0
4764,3.75,20,0,0.5,1
4764,4,30,0.3,1.5,0
4764,3.75,30,0.1,1,0
4765,4,25,0,0.5,0
4765,3.75,40,0.1,1.5,0
4765,3.75,30,0.3,0.5,1
4766,3.75,40,0.1,1.5,0
4766,3.75,20,0.3,1.5,1
4766,3.75,40,0.15,0.5,0
4767,4,25,0.15,0.5,0
4767,3.5,20,0.1,1.5,1
4767,3.75,40,0.3,1,0
4768,3.5,20,0.3,0.5,1
4768,4,30,0.15,1,0
4768,3.75,20,0,0.5,0
4769,3.75,25,0.15,0.5,0
4769,3.75,20,0.15,0.5,1
4769,3.75,40,0,1,0
4770,4,25,0,1,1
4770,4,40,0.15,1.5,0
4770,3.75,20,0,0.5,0
4771,4,30,0.1,1,0
4771,4,30,0.15,1.5,1
4771,3.75,40,0.15,1,0
4772,3.75,40,0.3,0.5,1
4772,3.5,40,0.15,1,0
4772,3.75,25,0,1,0
4773,4,20,0.1,1.5,0
4773,4,40,0.3,1.5,1
4773,3.75,25,0,1,0
4774,3.5,20,0,1,1
4774,3.75,30,0,1.5,0
4774,3.75,40,0.15,0.5,0
4775,3.5,40,0,1,0
4775,4,30,0.1,1.5,0
4775,3.75,20,0.3,1,1
4776,3.5,30,0,1,1
4776,4,40,0.15,1.5,0
4776,3.75,25,0,1.5,0
4777,4,25,0.3,0.5,1
4777,3.75,30,0.15,0.5,0
4777,3.75,40,0.15,0.5,0
4778,3.5,25,0.1,1,1
4778,3.5,40,0,1,0
4778,3.75,30,0.15,1,0
4779,3.75,20,0,0.5,0
4779,4,20,0,1,0
4779,3.75,40,0,1,1
4780,4,25,0.3,1,0
4780,3.5,30,0.1,1,1
4780,3.75,40,0.1,1,0
4781,3.75,30,0,1.5,0
4781,4,20,0,1.5,0
4781,3.75,40,0.1,1.5,1
4782,3.5,20,0.1,0.5,0
4782,3.5,20,0.3,1.5,1
4782,3.75,40,0.15,0.5,0
4783,4,25,0.15,1,0
4783,3.5,20,0.1,0.5,1
4783,3.75,25,0.1,1.5,0
4784,3.75,30,0,1.5,1
4784,3.75,20,0.3,0.5,0
4784,3.75,25,0,0.5,0
4785,4,30,0.3,1.5,1
4785,4,25,0.15,1.5,0
4785,3.75,25,0.1,1,0
4786,3.5,25,0.1,0.5,1
4786,4,20,0.3,0.5,0
4786,3.75,20,0,1.5,0
4787,3.75,25,0.1,1,1
4787,3.75,40,0.15,1,0
4787,3.75,25,0,1.5,0
4788,4,20,0.15,0.5,1
4788,3.5,40,0.3,1,0
4788,3.75,40,0.1,1.5,0
4789,3.75,20,0.15,0.5,1
4789,3.75,20,0,0.5,0
4789,3.75,40,0.3,1,0
4790,3.75,20,0.15,1,0
4790,3.75,25,0,1,1
4790,3.75,25,0.15,1,0
4791,3.5,40,0,1.5,0
4791,3.75,30,0.1,0.5,0
4791,3.75,20,0.3,0.5,1
4792,3.75,20,0,0.5,0
4792,3.75,30,0.1,0.5,1
4792,3.75,25,0,1,0
4793,4,30,0.3,1.5,1
4793,4,30,0.3,1.5,0
4793,3.75,30,0,1,0
4794,3.75,40,0.15,1,0
4794,3.5,20,0.15,0.5,1
4794,3.75,25,0.3,1.5,0
4795,3.75,20,0.1,1.5,0
4795,3.5,40,0,0.5,0
4795,3.75,20,0,0.5,1
4796,3.75,25,0.15,1,0
4796,3.5,30,0,1.5,0
4796,3.75,30,0.15,1,1
4797,4,25,0.1,1,0
4797,4,20,0.1,1.5,0
4797,3.75,40,0,1.5,1
4798,4,40,0.1,1.5,0
4798,3.5,20,0.3,1,1
4798,3.75,40,0.1,1.5,0
4799,4,25,0.1,1.5,0
4799,3.75,40,0,0.5,1
4799,3.75,25,0.15,1.5,0
4800,3.75,20,0.3,1,0
4800,3.75,20,0.1,1.5,1
4800,3.75,30,0.3,0.5,0
4801,3.5,20,0.3,0.5,1
4801,3.75,30,0.3,1,0
4801,3.75,40,0.15,1.5,0
4802,3.75,25,0.1,0.5,1
4802,4,20,0.15,1.5,0
4802,3.75,30,0.3,0.5,0
4803,3.5,25,0,0.5,1
4803,4,30,0,1.5,0
4803,3.75,30,0.15,1.5,0
4804,4,40,0.1,1.5,0
4804,3.5,25,0,1,1
4804,3.75,20,0.15,1.5,0
4805,3.5,20,0.3,1.5,1
4805,4,40,0.15,0.5,0
4805,3.75,40,0.1,0.5,0
4806,4,40,0.3,1,0
4806,3.75,25,0.1,1,0
4806,3.75,30,0.1,1.5,1
4807,4,25,0.15,0.5,0
4807,3.5,40,0.3,1.5,1
4807,3.75,40,0.3,0.5,0
4808,4,30,0.15,1,0
4808,3.75,25,0,1,1
4808,3.75,25,0,1.5,0
4809,3.75,25,0,1.5,0
4809,3.5,25,0.1,1.5,1
4809,3.75,20,0.1,0.5,0
4810,4,20,0.15,0.5,0
4810,3.5,40,0.1,0.5,0
4810,3.75,25,0.3,1.5,1
4811,3.75,20,0.15,0.5,0
4811,4,25,0,1,0
4811,3.75,30,0.15,1,1
4812,3.75,40,0.1,0.5,1
4812,3.75,20,0.1,0.5,0
4812,3.75,40,0,0.5,0
4813,3.5,40,0.1,1,0
4813,4,40,0,0.5,0
4813,3.75,40,0,1.5,1
4814,3.5,40,0.15,1,0
4814,4,40,0.3,1,0
4814,3.75,40,0,1.5,1
4815,3.75,20,0.15,1,1
4815,4,30,0.15,1,0
4815,3.75,40,0.1,1,0
4816,3.75,20,0,0.5,0
4816,3.75,20,0.1,1,0
4816,3.75,25,0,1.5,1
4817,3.75,40,0.3,0.5,1
4817,4,30,0.15,1,0
4817,3.75,25,0.1,1.5,0
4818,4,25,0.1,1,0
4818,3.5,25,0.1,1.5,0
4818,3.75,40,0.1,1.5,1
4819,4,25,0.1,0.5,0
4819,4,40,0.1,1.5,1
4819,3.75,30,0,0.5,0
4820,4,40,0,0.5,0
4820,3.5,25,0.1,1.5,1
4820,3.75,40,0.15,0.5,0
4821,4,30,0.15,0.5,1
4821,4,40,0.15,1.5,0
4821,3.75,20,0,0.5,0
4822,4,25,0.1,1.5,0
4822,4,20,0.1,1,0
4822,3.75,25,0.3,1.5,1
4823,3.75,25,0.3,1,0
4823,4,30,0,1.5,0
4823,3.75,25,0.1,0.5,1
4824,4,30,0.15,1,0
4824,3.5,40,0.15,1.5,0
4824,3.75,25,0,1.5,1
4825,3.75,40,0.15,1,0
4825,3.5,25,0.1,1.5,1
4825,3.75,25,0.15,1,0
4826,3.5,20,0.3,1,1
4826,4,25,0.3,1.5,0
4826,3.75,40,0.3,1.5,0
4827,4,30,0.1,1.5,1
4827,3.75,30,0.1,1.5,0
4827,3.75,20,0,1,0
4828,3.75,25,0.3,0.5,0
4828,4,25,0.1,1,0
4828,3.75,20,0.15,1,1
4829,3.75,40,0.1,1.5,1
4829,4,25,0,0.5,0
4829,3.75,25,0,0.5,0
4830,3.5,25,0.3,1.5,1
4830,3.5,25,0.15,0.5,0
4830,3.75,25,0.1,1.5,0
4831,3.5,30,0.3,1,0
4831,4,30,0,1,0
4831,3.75,25,0,1.5,1
4832,4,30,0,1,0
4832,3.5,25,0.15,1,0
4832,3.75,25,0.1,1.5,1
4833,4,20,0,0.5,1
4833,3.75,30,0.15,1.5,0
4833,3.75,30,0.1,1.5,0
4834,4,30,0.15,0.5,1
4834,3.5,40,0,1,0
4834,3.75,25,0,1.5,0
4835,3.5,30,0.3,1,0
4835,3.75,40,0.1,1,0
4835,3.75,20,0.3,1,1
4836,3.5,40,0.1,1.5,0
4836,3.5,30,0.3,1.5,0
4836,3.75,30,0.1,1.5,1
4837,4,25,0.3,0.5,0
4837,4,30,0.1,1,0
4837,3.75,30,0.15,0.5,1
4838,3.75,20,0.15,0.5,0
4838,4,20,0.1,0.5,0
4838,3.75,20,0.1,0.5,1
4839,3.5,40,0.3,0.5,0
4839,3.75,25,0.3,1,1
4839,3.75,40,0,0.5,0
4840,4,20,0.1,1,0
4840,4,30,0.15,1.5,0
4840,3.75,25,0.3,0.5,1
4841,3.75,20,0.15,1.5,1
4841,3.5,30,0.15,1.5,0
4841,3.75,20,0.3,1,0
4842,3.75,30,0,1,1
4842,4,40,0.1,1.5,0
4842,3.75,20,0.3,1,0
4843,3.75,30,0.3,1,0
4843,3.75,40,0.3,0.5,1
4843,3.75,20,0,1.5,0
4844,3.75,30,0.1,1,0
4844,3.75,20,0,1,1
4844,3.75,40,0.1,1.5,0
4845,4,20,0.15,1.5,0
4845,3.75,25,0.3,1.5,1
4845,3.75,20,0.1,0.5,0
4846,3.75,20,0.15,0.5,0
4846,4,40,0.3,0.5,0
4846,3.75,20,0.1,1,1
4847,3.5,40,0.3,0.5,0
4847,3.75,40,0.1,1.5,1
4847,3.75,20,0.15,1,0
4848,3.5,40,0.1,0.5,0
4848,4,20,0.15,1.5,0
4848,3.75,25,0,1.5,1
4849,4,25,0.3,1.5,0
4849,3.5,40,0.1,1.5,0
4849,3.75,25,0.15,1,1
4850,3.5,40,0,0.5,0
4850,3.75,40,0.1,0.5,0
4850,3.75,20,0,1,1
4851,3.75,30,0.1,1.5,0
4851,4,40,0.1,1,1
4851,3.75,40,0.3,1.5,0
4852,3.5,30,0,1.5,0
4852,3.75,30,0.15,1.5,1
4852,3.75,40,0.15,1.5,0
4853,4,20,0,1.5,1
4853,3.75,30,0,0.5,0
4853,3.75,25,0.1,0.5,0
4854,3.5,25,0.3,1,1
4854,3.75,20,0,1.5,0
4854,3.75,20,0.1,0.5,0
4855,3.75,30,0,1,0
4855,3.75,40,0,1.5,1
4855,3.75,25,0.3,0.5,0
4856,4,30,0.15,0.5,0
4856,3.5,30,0.15,0.5,1
4856,3.75,30,0.15,1.5,0
4857,3.5,20,0.3,1,0
4857,4,40,0,1,1
4857,3.75,40,0,0.5,0
4858,4,30,0.15,1,0
4858,3.75,20,0.1,1,1
4858,3.75,25,0,1.5,0
4859,3.75,30,0.15,0.5,0
4859,3.5,30,0.1,1,1
4859,3.75,25,0.1,0.5,0
4860,3.75,30,0.15,0.5,1
4860,4,40,0.15,1,0
4860,3.75,40,0.1,0.5,0
4861,3.75,25,0.1,1,0
4861,4,30,0.3,0.5,0
4861,3.75,40,0.3,1,1
4862,4,25,0.1,1,0
4862,3.75,20,0,1,1
4862,3.75,25,0.15,1.5,0
4863,3.5,40,0.1,0.5,1
4863,4,30,0.3,1,0
4863,3.75,30,0.15,1.5,0
4864,3.75,25,0.1,0.5,1
4864,3.75,30,0,0.5,0
4864,3.75,25,0.1,1,0
4865,4,30,0.15,0.5,1
4865,4,40,0.1,0.5,0
4865,3.75,40,0,0.5,0
4866,3.75,30,0.3,0.5,0
4866,3.5,20,0.15,1,1
4866,3.75,20,0.1,1.5,0
4867,4,40,0.15,1,0
4867,3.5,20,0.1,1,0
4867,3.75,20,0.1,1,1
4868,4,25,0.3,0.5,1
4868,3.5,40,0.3,1,0
4868,3.75,30,0,0.5,0
4869,3.5,20,0.15,1.5,1
4869,4,20,0.1,0.5,0
4869,3.75,25,0.3,1,0
4870,3.5,20,0.15,0.5,1
4870,3.5,30,0.1,0.5,0
4870,3.75,20,0.3,1.5,0
4871,3.75,25,0.15,0.5,0
4871,3.75,40,0.3,0.5,1
4871,3.75,25,0.15,0.5,0
4872,3.75,40,0.15,1,0
4872,3.75,20,0.3,1,1
4872,3.75,25,0.15,1,0
4873,3.75,40,0,0.5,0
4873,3.5,25,0,0.5,0
4873,3.75,30,0,0.5,1
4874,3.5,40,0.3,1,0
4874,3.75,25,0.3,1.5,0
4874,3.75,25,0.1,0.5,1
4875,3.75,30,0.15,1,0
4875,3.75,20,0.15,0.5,0
4875,3.75,25,0.3,1,1
4876,4,25,0.15,1.5,0
4876,3.5,25,0.15,1.5,0
4876,3.75,25,0.15,1.5,1
4877,3.5,25,0.3,1,0
4877,3.75,20,0.3,0.5,1
4877,3.75,20,0.1,0.5,0
4878,3.5,30,0.3,0.5,0
4878,3.5,20,0.15,1.5,0
4878,3.75,25,0.3,1,1
4879,3.75,25,0,0.5,1
4879,4,40,0,1.5,0
4879,3.75,40,0.1,1.5,0
4880,3.5,20,0,0.5,0
4880,3.75,30,0.3,1.5,0
4880,3.75,25,0.3,1,1
4881,4,30,0.15,1,0
4881,3.75,40,0,0.5,0
4881,3.75,30,0,1.5,1
4882,4,20,0.1,0.5,0
4882,3.5,30,0,1,0
4882,3.75,30,0.1,1.5,1
4883,3.5,25,0.15,1,0
4883,3.5,20,0.3,1.5,0
4883,3.75,25,0.3,0.5,1
4884,4,20,0,0.5,0
4884,3.75,25,0,1.5,0
4884,3.75,40,0.15,1.5,1
4885,3.75,40,0,1,0
4885,3.75,30,0,0.5,1
4885,3.75,20,0.1,1,0
4886,3.5,20,0,1,1
4886,4,30,0.15,1.5,0
4886,3.75,25,0,1,0
4887,3.5,40,0.1,1.5,1
4887,3.5,20,0.1,1,0
4887,3.75,40,0.3,0.5,0
4888,4,40,0,1,0
4888,3.75,25,0.1,1,1
4888,3.75,25,0.3,1.5,0
4889,4,20,0.3,1.5,1
4889,3.75,25,0,0.5,0
4889,3.75,20,0,0.5,0
4890,3.75,20,0.3,1.5,0
4890,3.5,30,0.3,1,1
4890,3.75,40,0.1,0.5,0
4891,3.5,20,0.15,1.5,1
4891,3.5,30,0.1,0.5,0
4891,3.75,30,0.15,0.5,0
4892,3.5,20,0.3,1.5,0
4892,3.5,20,0,0.5,1
4892,3.75,30,0,0.5,0
4893,3.5,40,0,0.5,0
4893,4,20,0.15,0.5,0
4893,3.75,20,0,0.5,1
4894,3.75,25,0.3,1.5,1
4894,3.5,40,0.15,0.5,0
4894,3.75,40,0.3,0.5,0
4895,3.5,25,0.3,0.5,0
4895,4,25,0,0.5,1
4895,3.75,25,0.1,1.5,0
4896,3.5,30,0.15,0.5,1
4896,4,30,0.15,1,0
4896,3.75,30,0.15,1,0
4897,3.75,25,0.1,1.5,0
4897,4,40,0.3,1,0
4897,3.75,25,0.1,1.5,1
4898,4,25,0.15,1.5,0
4898,4,40,0.15,1,0
4898,3.75,40,0.1,1.5,1
4899,4,40,0.1,1.5,0
4899,4,20,0,1.5,0
4899,3.75,20,0.1,1.5,1
4900,3.75,25,0.3,0.5,1
4900,4,40,0.1,1,0
4900,3.75,30,0.3,1.5,0
4901,3.75,40,0.15,1,0
4901,3.75,25,0.3,1.5,0
4901,3.75,20,0,1,1
4902,4,30,0.1,1.5,1
4902,3.75,30,0.15,1,0
4902,3.75,40,0.15,1,0
4903,3.75,20,0.15,1,0
4903,4,40,0.3,1,1
4903,3.75,25,0.15,0.5,0
4904,4,25,0.3,1.5,0
4904,3.75,20,0.15,0.5,1
4904,3.75,40,0.3,1.5,0
4905,3.75,30,0.15,1,1
4905,3.75,20,0.3,1,0
4905,3.75,30,0.15,0.5,0
4906,4,40,0.3,1,0
4906,4,20,0,1.5,1
4906,3.75,40,0.15,1.5,0
4907,3.5,20,0.15,1.5,1
4907,3.75,40,0.15,1,0
4907,3.75,40,0,1.5,0
4908,3.5,25,0.15,1.5,1
4908,3.75,30,0.1,1,0
4908,3.75,40,0.15,0.5,0
4909,4,25,0.15,1,1
4909,3.5,20,0.3,0.5,0
4909,3.75,25,0.1,1.5,0
4910,3.75,40,0.3,1,0
4910,4,25,0.15,1.5,0
4910,3.75,25,0.15,1,1
